DV_MA,1989,3,240.21
DV_MA,1989,4,241.67
DV_MA,1990,1,241.10
DV_MA,1990,2,238.99
DV_MA,1990,3,237.97
DV_MA,1990,4,235.68
DV_MA,1991,1,235.94
DV_MA,1991,2,236.90
DV_MA,1991,3,236.34
DV_MA,1991,4,239.31
DV_MA,1992,1,242.05
DV_MA,1992,2,240.05
DV_MA,1992,3,242.40
DV_MA,1992,4,244.01
DV_MA,1993,1,242.02
DV_MA,1993,2,245.32
DV_MA,1993,3,245.47
DV_MA,1993,4,247.02
DV_MA,1994,1,245.93
DV_MA,1994,2,243.57
DV_MA,1994,3,241.83
DV_MA,1994,4,238.69
DV_MA,1995,1,237.90
DV_MA,1995,2,241.62
DV_MA,1995,3,245.70
DV_MA,1995,4,246.07
DV_MA,1996,1,249.62
DV_MA,1996,2,247.57
DV_MA,1996,3,246.33
DV_MA,1996,4,246.78
DV_MA,1997,1,247.82
DV_MA,1997,2,249.21
DV_MA,1997,3,251.60
DV_MA,1997,4,254.14
DV_MA,1998,1,259.02
DV_MA,1998,2,260.15
DV_MA,1998,3,261.95
DV_MA,1998,4,265.16
DV_MA,1999,1,267.36
DV_MA,1999,2,270.43
DV_MA,1999,3,275.47
DV_MA,1999,4,278.69
DV_MA,2000,1,283.00
DV_MA,2000,2,289.50
DV_MA,2000,3,295.96
DV_MA,2000,4,300.07
DV_MA,2001,1,307.26
DV_MA,2001,2,313.81
DV_MA,2001,3,320.84
DV_MA,2001,4,326.09
DV_MA,2002,1,333.28
DV_MA,2002,2,342.53
DV_MA,2002,3,351.88
DV_MA,2002,4,359.05
DV_MA,2003,1,365.29
DV_MA,2003,2,372.10
DV_MA,2003,3,379.85
DV_MA,2003,4,395.44
DV_MA,2004,1,403.29
DV_MA,2004,2,414.86
DV_MA,2004,3,435.55
DV_MA,2004,4,446.06
DV_MA,2005,1,457.35
DV_MA,2005,2,473.80
DV_MA,2005,3,489.87
DV_MA,2005,4,501.55
DV_MA,2006,1,510.66
DV_MA,2006,2,514.72
DV_MA,2006,3,517.35
DV_MA,2006,4,523.00
DV_MA,2007,1,525.89
DV_MA,2007,2,525.26
DV_MA,2007,3,519.81
DV_MA,2007,4,520.80
DV_MA,2008,1,522.55
DV_MA,2008,2,512.81
DV_MA,2008,3,500.78
DV_MA,2008,4,497.44
DV_MA,2009,1,501.39
DV_MA,2009,2,490.62
DV_MA,2009,3,479.84
DV_MA,2009,4,476.61
DV_MA,2010,1,473.69
DV_MA,2010,2,470.69
DV_MA,2010,3,476.19
DV_MA,2010,4,475.43
DV_MA,2011,1,467.28
DV_MA,2011,2,460.08
DV_MA,2011,3,459.12
DV_MA,2011,4,461.24
DV_MA,2012,1,457.00
DV_MA,2012,2,452.92
DV_MA,2012,3,455.01
DV_MA,2012,4,456.30
DV_MA,2013,1,456.62
DV_MA,2013,2,457.78
DV_MA,2013,3,459.42
DV_MA,2013,4,458.94
DV_MA,2014,1,459.52
DV_MA,2014,2,464.69
DV_MA,2014,3,469.59
DV_MA,2014,4,471.37
DV_MA,2015,1,475.98
DV_MA,2015,2,479.53
DV_MA,2015,3,482.17
DV_MA,2015,4,482.76
DV_MA,2016,1,485.19
DV_MA,2016,2,492.36
DV_MA,2016,3,498.17
DV_MA,2016,4,500.73
DV_MA,2017,1,500.37
DV_MA,2017,2,508.78
DV_MA,2017,3,516.70
DV_MA,2017,4,519.32
DV_MA,2018,1,524.52
DV_MA,2018,2,530.66
DV_MA,2018,3,536.97
DV_MA,2018,4,537.10
DV_MA,2019,1,542.11
DV_MA,2019,2,551.47
DV_MA,2019,3,559.28
DV_MA,2019,4,563.88
DV_MA,2020,1,569.89
DV_MA,2020,2,574.95
DV_MA,2020,3,585.48
DV_MA,2020,4,597.22
DV_MA,2021,1,611.65
DV_MA,2021,2,637.08
DV_MA,2021,3,668.33
DV_MA,2021,4,684.60
DV_MA,2022,1,703.43
DV_MA,2022,2,743.06
DV_MA,2022,3,756.85
DV_MA,2022,4,754.90
DV_MA,2023,1,759.90
